fecha,año,mes,detalle,categoria,subcategoria,ingreso,egreso,archivo
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,25.603165563345655,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,9.409320402078782,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,8.758779981600016,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,27.487566853061946,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,17.62342215217882,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,18.04013604235562,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,18.09342055868656,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,34.739417822102105,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,28.408753883293674,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,37.100531293444455,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,28.318496824692566,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,18.789654700855294,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,36.39159991524434,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,18.843748470046233,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,8.588492502051919,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,8.695982862419145,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,25.635681866731613,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,44.12665165381632,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,35.55470915875793,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,70.17079225419116,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,18.657475018303856,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA DE FIESTA EN COMUNIDAD,MISA,MISA DE FIESTA,177.1350665338718,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,17.56186901937476,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,27.128088249474743,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,25.922772674924285,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,27.906590942262117,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,17.149101287359542,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,9.486886936600516,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,18.544489538593314,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,8.698715681534173,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,17.011044234247205,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,18.63092285690967,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,27.62057203154285,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,18.458014336081973,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,37.08508138674378,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,68.59235721387272,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,8.858465728544273,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,17.23173811905026,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,18.726206851751186,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,9.123298126827557,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,17.6617960497053,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,17.127116700572046,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,CATESISMO DE CONFIRMACIÓN,SACRAMENTO,CONFIRMACIÓN,13.216473482573493,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA COMUNITARIA,MISA,MISA PARTICULAR,17.650366644053495,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA DE FIESTA COMUNIDAD TAURAUTA 12/05/25,MISA,MISA DE FIESTA,184.59212356676127,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,DONACIÓN PARA TAXI O COMBUSTIBLE,OTROS,OTROS,27.41267241406564,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA PARTICULAR (CATEDRAL),MISA,MISA PARTICULAR,93.87212742576327,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,BENDICIÓN (DONACIÓN),OTROS,OTROS,89.72214925161948,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,CATESISMO DE CONFIRMACIÓN,SACRAMENTO,CONFIRMACIÓN,12.929391368907451,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA DE FIESTA EN COMUNIDAD JORATA 02/25/25,MISA,MISA DE FIESTA,184.2648957444599,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,SACRAMENTO DE BAUTISMO (DESCUENTO ESPECIAL COMUNIDAD ANTACAHUA),SACRAMENTO,BAUTISMO,23.151962621542243,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,PARTIDA DEMATRIMONIO N° 5388,SACRAMENTO,MATRIMONIO,9.061277197569495,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA DE FIESTA COMUNIDAL HUAYRAPATA,MISA,MISA DE FIESTA,185.41934359909123,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,DONACIÓN PARA TAXI O COMBUSTIBLE,OTROS,OTROS,17.98759119272878,0.0,ABRIL  2025.xlsx
2024-04-06 00:00:00,2024,4,MISA DE SALUD COMUNITARIO,MISA,MISA DE SALUD,45.11366414690997,0.0,ABRIL  2025.xlsx
2024-04-07 00:00:00,2024,4,MISA SALUD COMUNITARIA,MISA,MISA DE SALUD,17.8550820367171,0.0,ABRIL  2025.xlsx
2024-04-07 00:00:00,2024,4,MISA SALUD COMUNITARIA,MISA,MISA DE SALUD,17.05083825348819,0.0,ABRIL  2025.xlsx
2024-04-07 00:00:00,2024,4,MISA DE ALMA COMUNITARIA,MISA,MISA DE ALMA,8.607891426993303,0.0,ABRIL  2025.xlsx
2024-04-07 00:00:00,2024,4,MISA PARTICULAR,MISA,MISA PARTICULAR,68.25143348549388,0.0,ABRIL  2025.xlsx
2024-04-07 00:00:00,2024,4,PARTIDA DE BAUTISMO 5389,SACRAMENTO,BAUTISMO,9.13641041126378,0.0,ABRIL  2025.xlsx
2024-04-07 00:00:00,2024,4,MISA DE FIESTA,MISA,MISA DE FIESTA,176.28711962152653,0.0,ABRIL  2025.xlsx
2024-04-08 00:00:00,2024,4,CATESISMO DE CONFIRMACIÓN,SACRAMENTO,CONFIRMACIÓN,13.512856036747053,0.0,ABRIL  2025.xlsx
2024-04-08 00:00:00,2024,4,MISA DE ALMA COMUNITARIA,MISA,MISA DE ALMA,9.407566473926092,0.0,ABRIL  2025.xlsx
2024-04-08 00:00:00,2024,4,PARTIDA DE BAUTISMO N° 0017555,SACRAMENTO,BAUTISMO,8.749292229148875,0.0,ABRIL  2025.xlsx
2024-04-08 00:00:00,2024,4,HERMANO GABRIEL (PASAJES DE HUANCANE A SEMINARIO IDA Y VUELTA),OTROS,OTROS,0.0,26.731148769106888,ABRIL  2025.xlsx
2024-04-08 00:00:00,2024,4,MISA DE ALMA COMUNITARIA,MISA,MISA DE ALMA,9.255551138543048,0.0,ABRIL  2025.xlsx
2024-04-09 00:00:00,2024,4,CATESISMO DE CONFIRMACIÓN,SACRAMENTO,CONFIRMACIÓN,13.093197248237434,0.0,ABRIL  2025.xlsx
2024-04-09 00:00:00,2024,4,PARTIDA DE BAUTISMO N° 0017556,SACRAMENTO,BAUTISMO,8.576979909828793,0.0,ABRIL  2025.xlsx
2024-04-09 00:00:00,2024,4,PARTIDA DE MATRIMONIO N° 5390,SACRAMENTO,MATRIMONIO,8.789751452913768,0.0,ABRIL  2025.xlsx
2024-04-09 00:00:00,2024,4,PARTIDA DE MATRIMONIO N° 5393,SACRAMENTO,MATRIMONIO,8.661221287254005,0.0,ABRIL  2025.xlsx
2024-04-09 00:00:00,2024,4,SACRAMENTO DE BAUTISMO,SACRAMENTO,BAUTISMO,47.14848826171286,0.0,ABRIL  2025.xlsx
2024-04-09 00:00:00,2024,4,PARTIDA DE CONFIRMACIÓN 1796,SACRAMENTO,CONFIRMACIÓN,9.308120379564416,0.0,ABRIL  2025.xlsx
2024-04-09 00:00:00,2024,4,MISA DE ALMA COMUNITARIA,MISA,MISA DE ALMA,9.133403756510424,0.0,ABRIL  2025.xlsx
2024-04-09 00:00:00,2024,4,PARTIDA DE BAUTISMO N° 0017557,SACRAMENTO,BAUTISMO,9.371460590187716,0.0,ABRIL  2025.xlsx
2024-04-10 00:00:00,2024,4,MISA COMUNIATRIA (SALUD),MISA,MISA DE SALUD,37.21468830759646,0.0,ABRIL  2025.xlsx
2024-04-10 00:00:00,2024,4,MISA DE ALMA COMUNITARIA,MISA,MISA DE ALMA,26.059710176658104,0.0,ABRIL  2025.xlsx
2024-04-10 00:00:00,2024,4,MISA COMUNIATRIA (SALUD),MISA,MISA DE SALUD,18.785117996979956,0.0,ABRIL  2025.xlsx
2024-04-10 00:00:00,2024,4,MISA COMUNIATRIA (SALUD),MISA,MISA DE SALUD,18.0786844838313,0.0,ABRIL  2025.xlsx
2024-04-10 00:00:00,2024,4,MISA COMUNIATRIA (SALUD),MISA,MISA DE SALUD,18.614880310328125,0.0,ABRIL  2025.xlsx
2024-04-10 00:00:00,2024,4,MISA SALUD COMUNITARIA,MISA,MISA DE SALUD,18.792182599846985,0.0,ABRIL  2025.xlsx
2024-04-10 00:00:00,2024,4,MISA DE SALUD Y ALMA COMUNITARIA,MISA,MISA DE ALMA,52.90802084983118,0.0,ABRIL  2025.xlsx
2024-04-10 00:00:00,2024,4,MISA DE ALMA COMUNITARIA,MISA,MISA DE ALMA,8.610051924527676,0.0,ABRIL  2025.xlsx
2024-04-10 00:00:00,2024,4,MISA COMUNIATRIA (SALUD),MISA,MISA DE SALUD,17.455870325083882,0.0,ABRIL  2025.xlsx
2024-04-10 00:00:00,2024,4,MISA DE SALUD Y ALMA COMUNITARIA,MISA,MISA DE ALMA,26.78132336587877,0.0,ABRIL  2025.xlsx
2024-04-10 00:00:00,2024,4,MISA DE ALMA COMUNITARIA,MISA,MISA DE ALMA,9.318014765922493,0.0,ABRIL  2025.xlsx
2024-04-10 00:00:00,2024,4,CONSTANCIA DE LA NO EXISTENCIA DE P.BAUTISMO,SACRAMENTO,BAUTISMO,9.360730583256343,0.0,ABRIL  2025.xlsx
2024-04-10 00:00:00,2024,4,MISA PARTICULAR,MISA,MISA PARTICULAR,68.05561704424952,0.0,ABRIL  2025.xlsx
2024-04-10 00:00:00,2024,4,SACRAMENTO EN COMUNIDAD ANTACAHUA DECUENTO ESPECIAL,OTROS,OTROS,22.52686825644391,0.0,ABRIL  2025.xlsx
2024-04-10 00:00:00,2024,4,MISA DE FIESTA EN COMUNUDAD,MISA,MISA DE FIESTA,178.34822006297557,0.0,ABRIL  2025.xlsx
2024-04-10 00:00:00,2024,4,MISA PARTICULAR,MISA,MISA PARTICULAR,69.77686248376584,0.0,ABRIL  2025.xlsx
2024-04-10 00:00:00,2024,4,MISA DE FIESTA EN COMUNUDAD,MISA,MISA DE FIESTA,172.39730734667364,0.0,ABRIL  2025.xlsx
2024-04-10 00:00:00,2024,4,DONACIÓN PARA TAXI O COMBUSTIBLE,OTROS,OTROS,17.675230342807254,0.0,ABRIL  2025.xlsx
2024-04-10 00:00:00,2024,4,MISA DE FIESTA EN COMUNUDAD,MISA,MISA DE FIESTA,188.85819407825036,0.0,ABRIL  2025.xlsx
2024-04-10 00:00:00,2024,4,DONACIÓN PARA TAXI O COMBUSTIBLE,OTROS,OTROS,26.469608796062264,0.0,ABRIL  2025.xlsx
2024-04-10 00:00:00,2024,4,PARTIDA DE MATRIMONIO,SACRAMENTO,MATRIMONIO,9.018790621743365,0.0,ABRIL  2025.xlsx
2024-04-10 00:00:00,2024,4,PARTIDA  BAUTISMO N°. 0017558,SACRAMENTO,BAUTISMO,9.203018958895177,0.0,ABRIL  2025.xlsx
2024-04-10 00:00:00,2024,4,MISA PARTICULAR,MISA,MISA PARTICULAR,70.90903681903436,0.0,ABRIL  2025.xlsx
2024-04-10 00:00:00,2024,4,MISA DE ANIVERSARIO,MISA,MISA DE ANIVERSARIO,94.7178208272096,0.0,ABRIL  2025.xlsx
2024-04-10 00:00:00,2024,4,MISA PARTICULAR,MISA,MISA PARTICULAR,94.62447294942112,0.0,ABRIL  2025.xlsx
2024-04-10 00:00:00,2024,4,"COMPRA DE CERA ROJA SILICONADA 4 UND. , 2 UND. JABON DE 5 LITROS, 2 UND. DE LIMPIA TODO  DE 5 LTROS. 2 UND. DE SUAVISANTE PARA ROPA 5 LITROS, 6 UNIDADES DE SILICONA DEL REY 1LT. DAJUNTA FACTURA E001-228 CON FECHA 07/04/25 ( DINERO ENTREGADO A P. CHRISTIAN)",OTROS,OTROS,0.0,317.68969733846075,ABRIL  2025.xlsx
2024-04-10 00:00:00,2024,4,PROGRAMA DE SEMANA SANTA (VOLANTES) DINERO ENTREGADO A P. CHRISTIAN,OTROS,OTROS,0.0,188.9422186237401,ABRIL  2025.xlsx
2024-04-11 00:00:00,2024,4,MISA DE FIESTA,MISA,MISA DE FIESTA,176.0175661963354,0.0,ABRIL  2025.xlsx
2024-04-11 00:00:00,2024,4,MISA DE ANIVERSARIO,MISA,MISA DE ANIVERSARIO,87.84840494377467,0.0,ABRIL  2025.xlsx
2024-04-11 00:00:00,2024,4,PARTIDA DE BAUTISMO N.,SACRAMENTO,BAUTISMO,8.536886947354533,0.0,ABRIL  2025.xlsx
2024-04-11 00:00:00,2024,4,SACRAMENTO DE BAUTISMO DESCUENTO ESPECIAL COMUNIDAD YARECOA,SACRAMENTO,BAUTISMO,22.77391083494974,0.0,ABRIL  2025.xlsx
2024-04-11 00:00:00,2024,4,PARTIDA DE BAUTISMO N.,SACRAMENTO,BAUTISMO,9.002679023228861,0.0,ABRIL  2025.xlsx
2024-04-11 00:00:00,2024,4,SACRAMENTO DE CONFIRMACIÓN,SACRAMENTO,CONFIRMACIÓN,29.93017562937496,0.0,ABRIL  2025.xlsx
2024-04-11 00:00:00,2024,4,MISA PARTICULAR,MISA,MISA PARTICULAR,87.78646464236611,0.0,ABRIL  2025.xlsx
2024-04-11 00:00:00,2024,4,TORTA DE TRES LECHES,OTROS,OTROS,0.0,37.63306354386661,ABRIL  2025.xlsx
2024-04-13 00:00:00,2024,4,MISA DE SALUD COMUNITARIA,MISA,MISA DE SALUD,17.479123781333946,0.0,ABRIL  2025.xlsx
2024-04-13 00:00:00,2024,4,MISA DE SALUD COMUNITARIA,MISA,MISA DE SALUD,17.289789744182446,0.0,ABRIL  2025.xlsx
2024-04-13 00:00:00,2024,4,MISA DE SALUD COMUNITARIA,MISA,MISA DE SALUD,17.978905520555127,0.0,ABRIL  2025.xlsx
2024-04-13 00:00:00,2024,4,MISA DE SALUD COMUNITARIA,MISA,MISA DE SALUD,18.9713009082212,0.0,ABRIL  2025.xlsx
2024-04-13 00:00:00,2024,4,MISA DE ALMA COMUNITARIA,MISA,MISA DE ALMA,26.2261658145345,0.0,ABRIL  2025.xlsx
2024-04-13 00:00:00,2024,4,MISA DE ALMA COMUNITARIA,MISA,MISA DE ALMA,9.172135547405878,0.0,ABRIL  2025.xlsx
2024-04-13 00:00:00,2024,4,MISA DE ALMA COMUNITARIA,MISA,MISA DE ALMA,74.09295692262974,0.0,ABRIL  2025.xlsx
2024-04-13 00:00:00,2024,4,MISA DE SALUD COMUNITARIA,MISA,MISA DE SALUD,17.475275087984798,0.0,ABRIL  2025.xlsx
2024-04-13 00:00:00,2024,4,MISA DE ALMA COMUNITARIA,MISA,MISA DE ALMA,9.22821634861186,0.0,ABRIL  2025.xlsx
2024-04-13 00:00:00,2024,4,MISA DE ALMA COMUNITARIA,MISA,MISA DE ALMA,8.867783132719252,0.0,ABRIL  2025.xlsx
2024-04-13 00:00:00,2024,4,MISA DE ALMA COMUNITARIA,MISA,MISA DE ALMA,18.264611661187157,0.0,ABRIL  2025.xlsx
2024-04-13 00:00:00,2024,4,MISA DE ALMA COMUNITARIA,MISA,MISA DE ALMA,9.133529710760895,0.0,ABRIL  2025.xlsx
2024-04-13 00:00:00,2024,4,MISA DE ALMA COMUNITARIA,MISA,MISA DE ALMA,9.035774684074758,0.0,ABRIL  2025.xlsx
2024-04-13 00:00:00,2024,4,MISA DE ALMA PARTICULAR,MISA,MISA DE ALMA,85.90289770054407,0.0,ABRIL  2025.xlsx
2024-04-13 00:00:00,2024,4,MISA DE ALMA COMUNITARIA,MISA,MISA DE ALMA,18.670604991178475,0.0,ABRIL  2025.xlsx
2024-04-13 00:00:00,2024,4,MISA DE SALUD COMUNITARIA Y ALAMA,MISA,MISA DE SALUD,26.462340194915207,0.0,ABRIL  2025.xlsx
2024-04-13 00:00:00,2024,4,MISA PARTICULAR,MISA,MISA PARTICULAR,69.49214808319883,0.0,ABRIL  2025.xlsx
2024-04-13 00:00:00,2024,4,MISA DE FIESTA COMUNIDAD CHIJICHAYA,MISA,MISA DE FIESTA,170.81550283109527,0.0,ABRIL  2025.xlsx
2024-04-13 00:00:00,2024,4,DONACIÓN PARA TAXI O COMBUSTIBLE,OTROS,OTROS,27.272678829564725,0.0,ABRIL  2025.xlsx
2024-04-13 00:00:00,2024,4,MISA DE SALUD COMUNITARIA,MISA,MISA DE SALUD,18.355128723684565,0.0,ABRIL  2025.xlsx
2024-04-13 00:00:00,2024,4,MISA DE SALUD COMUNITARIA,MISA,MISA DE SALUD,17.03317565785571,0.0,ABRIL  2025.xlsx
2024-04-13 00:00:00,2024,4,MISA DE ALMA COMUNITARIA,MISA,MISA DE ALMA,27.036279174897842,0.0,ABRIL  2025.xlsx
2024-04-13 00:00:00,2024,4,MISA DE SALUD COMUNITARIA,MISA,MISA DE SALUD,34.90598310079175,0.0,ABRIL  2025.xlsx
2024-04-13 00:00:00,2024,4,MISA DE SALUD COMUNITARIA,MISA,MISA DE SALUD,36.580691161637795,0.0,ABRIL  2025.xlsx
2024-04-13 00:00:00,2024,4,MISA DE SALUD COMUNITARIA,MISA,MISA DE SALUD,17.34873285800998,0.0,ABRIL  2025.xlsx
2024-04-13 00:00:00,2024,4,MISA DE ALMA COMUNITARIA,MISA,MISA DE ALMA,9.190937738102466,0.0,ABRIL  2025.xlsx
2024-04-13 00:00:00,2024,4,MISA DE ALMA COMUNITARIA,MISA,MISA DE ALMA,8.886735346300537,0.0,ABRIL  2025.xlsx
